unit,ust0,ust0,ust0,ust0,ust0,ust0,ust1,ust1,ust1,ust1,ust1,ust1,ust2,ust2,ust2,ust2,ust2,ust2,ust3,ust3,ust3,ust3,ust3,ust3,ust4,ust4,ust4,ust4,ust4,ust4,ust5,ust5,ust5,ust5,ust5,ust5,ust6,ust6,ust6,ust6,ust6,ust6,ust7,ust7,ust7,ust7,ust7,ust7,ust8,ust8,ust8,ust8,ust8,ust8,ust9,ust9,ust9,ust9,ust9,ust9
2023-04-04 12:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,7042.566855712836,6.240222800200082,False,False,True,0.3981082172676542,19905.41086338271,17.63763145766523,False,False,True,0.0,23015.586069072146,20.393471285499665,False,False,True,0.0,11910.119835361087,10.553226241572226,False,False,True,0.0,21083.439879112306,18.68145023480469,True,False,False,0.0,0.0,0.0,False,False,True,0.0,18678.063610579055,16.550113161052185,True,False,False,0.0,0.0,0.0,False,False,True,0.0,16276.040166441218,14.421746931832075
2023-04-04 13:00:00+02:00,False,False,True,0.2170690247246538,16280.176854349036,14.425412336041722,True,False,False,0.0,0.0,0.0,False,False,True,0.0,19905.41086338271,17.63763145766523,False,False,True,0.0,23015.586069072146,20.393471285499665,False,False,True,0.0,11910.119835361087,10.553226241572226,False,False,True,0.0,21083.439879112306,18.68145023480469,True,False,False,0.0,0.0,0.0,False,False,True,0.0,18678.063610579055,16.550113161052185,True,False,False,0.0,0.0,0.0,False,False,True,0.0,16276.040166441218,14.421746931832075
2023-04-04 14:00:00+02:00,False,False,True,0.0,16280.176854349036,14.425412336041722,True,False,False,0.0,0.0,0.0,False,False,True,0.0,19905.41086338271,17.63763145766523,False,False,True,0.0,23015.586069072146,20.393471285499665,False,False,True,0.0,11910.119835361087,10.553226241572226,False,False,True,0.0,21083.439879112306,18.68145023480469,False,False,True,0.46251728105932194,34688.796079449145,30.736778314127847,False,False,True,0.0,18678.063610579055,16.550113161052185,False,False,True,0.38626867079863647,28970.150309897734,25.6696452007979,True,False,False,0.0,0.0,0.0
2023-04-04 15:00:00+02:00,False,False,True,0.0,16280.176854349036,14.425412336041722,True,False,False,0.0,0.0,0.0,False,False,True,0.0,19905.41086338271,17.63763145766523,True,False,False,0.0,0.0,0.0,False,False,True,0.0,11910.119835361087,10.553226241572226,True,False,False,0.0,0.0,0.0,False,False,True,0.0,34688.796079449145,30.736778314127847,False,False,True,0.0,18678.063610579055,16.550113161052185,False,False,True,0.0,28970.150309897734,25.6696452007979,True,False,False,0.0,0.0,0.0
2023-04-04 16:00:00+02:00,False,False,True,0.0,16280.176854349036,14.425412336041722,False,False,True,0.383624847763732,38362.4847763732,33.99193178828857,False,False,True,0.0,19905.41086338271,17.63763145766523,True,False,False,0.0,0.0,0.0,False,False,True,0.0,11910.119835361087,10.553226241572226,True,False,False,0.0,0.0,0.0,False,False,True,0.0,34688.796079449145,30.736778314127847,True,False,False,0.0,0.0,0.0,False,False,True,0.0,28970.150309897734,25.6696452007979,True,False,False,0.0,0.0,0.0
2023-04-04 17:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,38362.4847763732,33.99193178828857,False,False,True,0.0,19905.41086338271,17.63763145766523,True,False,False,0.0,0.0,0.0,False,False,True,0.0,11910.119835361087,10.553226241572226,True,False,False,0.0,0.0,0.0,False,False,True,0.0,34688.796079449145,30.736778314127847,True,False,False,0.0,0.0,0.0,False,False,True,0.0,28970.150309897734,25.6696452007979,True,False,False,0.0,0.0,0.0
2023-04-04 18:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,38362.4847763732,33.99193178828857,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,11910.119835361087,10.553226241572226,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-04 19:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-04 20:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-04 21:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-04 22:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-04 23:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 00:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 01:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 02:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 03:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 04:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 05:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 06:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.23161085406974813,23161.085406974813,20.52239420584905,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.29669824029707975,29669.824029707976,26.289606642203164
2023-04-05 07:00:00+02:00,False,False,True,0.4001730315541256,40017.303155412555,35.45822037178918,True,False,False,0.0,0.0,0.0,False,False,True,0.22446601964572677,22446.601964572677,19.889310280770427,False,False,True,0.0,23161.085406974813,20.52239420584905,True,False,False,0.0,0.0,0.0,False,False,True,0.8,40000.0,43.36042522146687,True,False,False,0.0,0.0,0.0,False,False,True,0.3472294362424537,34722.943624245374,30.767035504719562,True,False,False,0.0,0.0,0.0,False,False,True,0.0,29669.824029707976,26.289606642203164
2023-04-05 08:00:00+02:00,False,False,True,0.0,40017.303155412555,35.45822037178918,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22446.601964572677,19.889310280770427,False,False,True,0.0,23161.085406974813,20.52239420584905,True,False,False,0.0,0.0,0.0,False,False,True,0.0,40000.0,43.36042522146687,True,False,False,0.0,0.0,0.0,False,False,True,0.0,34722.943624245374,30.767035504719562,True,False,False,0.0,0.0,0.0,False,False,True,0.0,29669.824029707976,26.289606642203164
2023-04-05 09:00:00+02:00,False,False,True,0.0,40017.303155412555,35.45822037178918,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22446.601964572677,19.889310280770427,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,40000.0,43.36042522146687,True,False,False,0.0,0.0,0.0,False,False,True,0.0,34722.943624245374,30.767035504719562,False,False,True,0.5030297764632305,37727.23323474229,33.42905304887954,True,False,False,0.0,0.0,0.0
2023-04-05 10:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,40000.0,43.36042522146687,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,37727.23323474229,33.42905304887954,True,False,False,0.0,0.0,0.0
2023-04-05 11:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,40000.0,43.36042522146687,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,37727.23323474229,33.42905304887954,True,False,False,0.0,0.0,0.0
2023-04-05 12:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.2771074107863015,13855.370539315076,12.276858837984443,False,False,True,0.0,40000.0,43.36042522146687,False,False,True,0.4845510378735785,48455.10378735785,42.934721051977355,True,False,False,0.0,0.0,0.0,False,False,True,0.0,37727.23323474229,33.42905304887954,True,False,False,0.0,0.0,0.0
2023-04-05 13:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.27573379754643995,27573.379754643993,24.432005623621276,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,13855.370539315076,12.276858837984443,True,False,False,0.0,0.0,0.0,False,False,True,0.0,48455.10378735785,42.934721051977355,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 14:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,27573.379754643993,24.432005623621276,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,13855.370539315076,12.276858837984443,True,False,False,0.0,0.0,0.0,False,False,True,0.0,48455.10378735785,42.934721051977355,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.37216654760059176,22329.992856035507,19.785986189893766
2023-04-05 15:00:00+02:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,27573.379754643993,24.432005623621276,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,13855.370539315076,12.276858837984443,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22329.992856035507,19.785986189893766
2023-04-05 16:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,13855.370539315076,12.276858837984443,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22329.992856035507,19.785986189893766
2023-04-05 17:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,13855.370539315076,12.276858837984443,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22329.992856035507,19.785986189893766
2023-04-05 18:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22329.992856035507,19.785986189893766
2023-04-05 19:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 20:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 21:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 22:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-05 23:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 00:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 01:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 02:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 03:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 04:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 05:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 06:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.30528874571841597,22896.6559288812,20.288090592968715,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 07:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,22896.6559288812,20.288090592968715,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.4077531071009604,20387.65535504802,18.06493490168147,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 08:00:00+02:00,False,False,True,0.37755668621488353,18877.834310744176,16.727124427472905,True,False,False,0.0,0.0,0.0,False,False,True,0.31588223202936977,23691.167402202733,20.99208513251928,False,False,True,0.0,22896.6559288812,20.288090592968715,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,20387.65535504802,18.06493490168147,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 09:00:00+02:00,False,False,True,0.0,18877.834310744176,16.727124427472905,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23691.167402202733,20.99208513251928,False,False,True,0.0,22896.6559288812,20.288090592968715,True,False,False,0.0,0.0,0.0,False,False,True,0.22637666733247308,8489.125024967741,7.521977798702893,True,False,False,0.0,0.0,0.0,False,False,True,0.0,20387.65535504802,18.06493490168147,False,False,True,0.3934741921826188,39347.41921826188,34.86465482903476,True,False,False,0.0,0.0,0.0
2023-04-06 10:00:00+02:00,False,False,True,0.0,18877.834310744176,16.727124427472905,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23691.167402202733,20.99208513251928,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8489.125024967741,7.521977798702893,False,False,True,0.3883082834183875,23298.49700510325,20.644150804717178,False,False,True,0.0,20387.65535504802,18.06493490168147,False,False,True,0.0,39347.41921826188,34.86465482903476,True,False,False,0.0,0.0,0.0
2023-04-06 11:00:00+02:00,False,False,True,0.0,18877.834310744176,16.727124427472905,False,False,True,0.19870652583690193,19870.652583690193,17.60683311185229,False,False,True,0.0,23691.167402202733,20.99208513251928,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8489.125024967741,7.521977798702893,False,False,True,0.0,23298.49700510325,20.644150804717178,False,False,True,0.0,20387.65535504802,18.06493490168147,False,False,True,0.0,39347.41921826188,34.86465482903476,True,False,False,0.0,0.0,0.0
2023-04-06 12:00:00+02:00,False,False,True,0.0,18877.834310744176,16.727124427472905,False,False,True,0.0,19870.652583690193,17.60683311185229,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.24209748710331086,12104.874355165543,10.725792809959144,False,False,True,0.0,8489.125024967741,7.521977798702893,False,False,True,0.0,23298.49700510325,20.644150804717178,False,False,True,0.0,20387.65535504802,18.06493490168147,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 13:00:00+02:00,False,False,True,0.0,18877.834310744176,16.727124427472905,False,False,True,0.0,19870.652583690193,17.60683311185229,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,12104.874355165543,10.725792809959144,False,False,True,0.0,8489.125024967741,7.521977798702893,False,False,True,0.0,23298.49700510325,20.644150804717178,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.44419945195856925,33314.95889689269,29.51945936125243
2023-04-06 14:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.2513379166336954,18850.343747527157,16.702765803282063,False,False,True,0.0,12104.874355165543,10.725792809959144,False,False,True,0.0,8489.125024967741,7.521977798702893,False,False,True,0.0,23298.49700510325,20.644150804717178,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,33314.95889689269,29.51945936125243
2023-04-06 15:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.63055731816872,23645.899431326998,20.95197444137995,False,False,True,0.0,18850.343747527157,16.702765803282063,False,False,True,0.0,12104.874355165543,10.725792809959144,False,False,True,0.0,8489.125024967741,7.521977798702893,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,33314.95889689269,29.51945936125243
2023-04-06 16:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,False,False,True,0.0,18850.343747527157,16.702765803282063,False,False,True,0.0,12104.874355165543,10.725792809959144,False,False,True,0.0,8489.125024967741,7.521977798702893,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,33314.95889689269,29.51945936125243
2023-04-06 17:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,False,False,True,0.0,18850.343747527157,16.702765803282063,False,False,True,0.0,12104.874355165543,10.725792809959144,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 18:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 19:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 20:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 21:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 22:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,23645.899431326998,20.95197444137995,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-06 23:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-07 00:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-07 01:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-04-07 02:00:00+02:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
