unit,hst0,hst0,hst0,hst0,hst0,hst0,hst1,hst1,hst1,hst1,hst1,hst1,hst2,hst2,hst2,hst2,hst2,hst2,hst3,hst3,hst3,hst3,hst3,hst3,hst4,hst4,hst4,hst4,hst4,hst4
2023-02-02 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 03:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 04:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 05:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 06:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2338.9386832140476,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 07:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2338.9386832140476,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 08:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1320.072517161488,0.0,False,False,True,0.0,2613.034943363505,0.0
2023-02-03 09:00:00+01:00,False,False,True,0.0,1416.013482073059,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1320.072517161488,0.0,False,False,True,0.0,2613.034943363505,0.0
2023-02-03 10:00:00+01:00,False,False,True,0.0,1416.013482073059,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1320.072517161488,0.0,False,False,True,0.0,2613.034943363505,0.0
2023-02-03 11:00:00+01:00,False,False,True,0.0,1416.013482073059,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2475.8481623102866,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2613.034943363505,0.0
2023-02-03 12:00:00+01:00,False,False,True,0.0,1416.013482073059,0.0,False,False,True,0.0,2492.1500079535826,0.0,False,False,True,0.0,2475.8481623102866,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 13:00:00+01:00,False,False,True,0.0,1416.013482073059,0.0,False,False,True,0.0,2492.1500079535826,0.0,False,False,True,0.0,2475.8481623102866,0.0,False,False,True,0.0,1366.269996517537,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 14:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2492.1500079535826,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1366.269996517537,0.0,False,False,True,0.0,2275.3495117920893,0.0
2023-02-03 15:00:00+01:00,False,False,True,0.0,2746.044727907017,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2482.099293122959,0.0,False,False,True,0.0,1366.269996517537,0.0,False,False,True,0.0,2275.3495117920893,0.0
2023-02-03 16:00:00+01:00,False,False,True,0.0,2746.044727907017,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2482.099293122959,0.0,False,False,True,0.0,1366.269996517537,0.0,False,False,True,0.0,2275.3495117920893,0.0
2023-02-03 17:00:00+01:00,False,False,True,0.0,2746.044727907017,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2482.099293122959,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2275.3495117920893,0.0
2023-02-03 18:00:00+01:00,False,False,True,0.0,2746.044727907017,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 19:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 20:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 21:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 22:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-03 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 03:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 04:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 05:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 06:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 07:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 08:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 09:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 10:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1565.6420729564177,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 11:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1565.6420729564177,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 12:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1565.6420729564177,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 13:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2537.039851042,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 14:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2537.039851042,0.0,False,False,True,0.0,2703.8140965542275,0.0
2023-02-04 15:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2184.5696729319434,0.0,False,False,True,0.0,2537.039851042,0.0,False,False,True,0.0,2703.8140965542275,0.0
2023-02-04 16:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2184.5696729319434,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2703.8140965542275,0.0
2023-02-04 17:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2184.5696729319434,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 18:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 19:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 20:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 21:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 22:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-04 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 03:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 04:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 05:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 06:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 07:00:00+01:00,False,False,True,0.0,3212.4506985876837,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 08:00:00+01:00,False,False,True,0.0,3212.4506985876837,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 09:00:00+01:00,False,False,True,0.0,3212.4506985876837,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 10:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1860.9339892286735,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 11:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1860.9339892286735,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,4216.1849852031455,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 12:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,4216.1849852031455,0.0,False,False,True,0.0,3353.3804746008764,0.0
2023-02-05 13:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,3353.3804746008764,0.0
2023-02-05 14:00:00+01:00,False,False,True,0.0,2686.628268513434,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2381.0097318736007,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 15:00:00+01:00,False,False,True,0.0,2686.628268513434,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2381.0097318736007,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 16:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2381.0097318736007,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 17:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2573.811455890202,0.0,False,False,True,0.0,2381.0097318736007,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 18:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2573.811455890202,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 19:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2573.811455890202,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 20:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 21:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 22:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-05 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 03:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 04:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2719.3313590224375,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 05:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2719.3313590224375,0.0,False,False,True,0.0,2743.4653890051554,0.0
2023-02-06 06:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2719.3313590224375,0.0,False,False,True,0.0,2743.4653890051554,0.0
2023-02-06 07:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2743.4653890051554,0.0
2023-02-06 08:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2743.4653890051554,0.0
2023-02-06 09:00:00+01:00,False,False,True,0.0,3070.762982843018,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2861.7202602640787,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 10:00:00+01:00,False,False,True,0.0,3070.762982843018,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2861.7202602640787,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 11:00:00+01:00,False,False,True,0.0,3070.762982843018,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2861.7202602640787,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 12:00:00+01:00,False,False,True,0.0,3070.762982843018,0.0,False,False,True,0.0,2503.218559245863,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2923.961204786508,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 13:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2503.218559245863,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2923.961204786508,0.0,False,False,True,0.0,1782.7592296975454,0.0
2023-02-06 14:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2503.218559245863,0.0,False,False,True,0.0,1901.971048967354,0.0,False,False,True,0.0,2923.961204786508,0.0,False,False,True,0.0,1782.7592296975454,0.0
2023-02-06 15:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1901.971048967354,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1782.7592296975454,0.0
2023-02-06 16:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1901.971048967354,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 17:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1901.971048967354,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 18:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1901.971048967354,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 19:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 20:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 21:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 22:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-06 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 03:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 04:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 05:00:00+01:00,False,False,True,0.0,1776.879474076883,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 06:00:00+01:00,False,False,True,0.0,1776.879474076883,0.0,False,False,True,0.0,2783.0298273956305,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 07:00:00+01:00,False,False,True,0.0,1776.879474076883,0.0,False,False,True,0.0,2783.0298273956305,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2589.048096250111,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 08:00:00+01:00,False,False,True,0.0,1776.879474076883,0.0,False,False,True,0.0,2783.0298273956305,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2589.048096250111,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 09:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2783.0298273956305,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2589.048096250111,0.0,False,False,True,0.0,2429.6987100954534,0.0
2023-02-07 10:00:00+01:00,False,False,True,0.0,2093.669874471891,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2191.760450840731,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2429.6987100954534,0.0
2023-02-07 11:00:00+01:00,False,False,True,0.0,2093.669874471891,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2191.760450840731,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2429.6987100954534,0.0
2023-02-07 12:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1639.9558831683328,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2372.159011139634,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 13:00:00+01:00,False,False,True,0.0,3199.3976921374765,0.0,False,False,True,0.0,1639.9558831683328,0.0,False,False,True,0.0,2354.213131623794,0.0,False,False,True,0.0,2372.159011139634,0.0,False,False,True,0.0,1641.806502545106,0.0
2023-02-07 14:00:00+01:00,False,False,True,0.0,3199.3976921374765,0.0,False,False,True,0.0,1639.9558831683328,0.0,False,False,True,0.0,2354.213131623794,0.0,False,False,True,0.0,2372.159011139634,0.0,False,False,True,0.0,1641.806502545106,0.0
2023-02-07 15:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1639.9558831683328,0.0,False,False,True,0.0,2354.213131623794,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,1641.806502545106,0.0
2023-02-07 16:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2803.9775569462035,0.0,False,False,True,0.0,1641.806502545106,0.0
2023-02-07 17:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,2803.9775569462035,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 18:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 19:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 20:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 21:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 22:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-07 23:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-08 00:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-08 01:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
2023-02-08 02:00:00+01:00,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0,True,False,False,0.0,0.0,0.0
